aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000002677,F002677,West Bengal,WestDist169,2.41,Maize,Canal,Loam
100000002678,F002678,Karnataka,KarnatakaDist33,0.52,Ragi,Canal,Sandy
100000002679,F002679,Sikkim,SikkimDist21,1.97,Potato,Borewell,Sandy
100000002680,F002680,Andhra Pradesh,AndhraDist35,1.48,Paddy,Rainfed,Sandy
100000002681,F002681,Rajasthan,RajasthanDist136,3.14,Wheat,Borewell,Loam
100000002682,F002682,Karnataka,KarnatakaDist55,1.43,Ragi,Rainfed,Loam
100000002683,F002683,Tamil Nadu,TamilDist53,1.4,Sugarcane,Canal,Clay
100000002684,F002684,Madhya Pradesh,MadhyaDist103,3.27,Soybean,Rainfed,Loam
100000002685,F002685,Odisha,OdishaDist86,2.38,Paddy,Borewell,Loam
100000002686,F002686,Nagaland,NagalandDist167,2.35,Maize,Borewell,Sandy
100000002687,F002687,Karnataka,KarnatakaDist30,2.65,Sugarcane,Borewell,Clay
100000002688,F002688,Bihar,BiharDist62,0.53,Maize,Borewell,Sandy
100000002689,F002689,Meghalaya,MeghalayaDist97,3.34,Millet,Canal,Loam
100000002690,F002690,Maharashtra,MaharashtraDist66,2.97,Cotton,Rainfed,Clay
100000002691,F002691,Assam,AssamDist83,0.81,Tea,Borewell,Loam
100000002692,F002692,Rajasthan,RajasthanDist96,1.5,Bajra,Canal,Sandy
100000002693,F002693,Bihar,BiharDist3,1.77,Paddy,Borewell,Sandy
100000002694,F002694,Himachal Pradesh,HimachalDist68,1.64,Apple,Canal,Clay
100000002695,F002695,Rajasthan,RajasthanDist82,2.38,Wheat,Rainfed,Clay
100000002696,F002696,Uttar Pradesh,UttarDist103,5.73,Wheat,Rainfed,Sandy
100000002697,F002697,Himachal Pradesh,HimachalDist45,4.33,Maize,Rainfed,Sandy
100000002698,F002698,Mizoram,MizoramDist181,0.64,Maize,Canal,Clay
100000002699,F002699,Haryana,HaryanaDist51,3.0,Paddy,Canal,Clay
100000002700,F002700,Andhra Pradesh,AndhraDist70,5.28,Groundnut,Rainfed,Sandy
100000002701,F002701,Tripura,TripuraDist130,2.48,Paddy,Borewell,Loam
100000002702,F002702,Meghalaya,MeghalayaDist188,4.36,Paddy,Canal,Clay
100000002703,F002703,Haryana,HaryanaDist184,9.11,Wheat,Canal,Clay
100000002704,F002704,Andhra Pradesh,AndhraDist164,4.13,Groundnut,Rainfed,Loam
100000002705,F002705,West Bengal,WestDist11,2.22,Maize,Borewell,Loam
100000002706,F002706,Himachal Pradesh,HimachalDist92,4.2,Apple,Rainfed,Loam
100000002707,F002707,Manipur,ManipurDist177,2.05,Maize,Borewell,Clay
100000002708,F002708,Odisha,OdishaDist142,1.86,Groundnut,Canal,Loam
100000002709,F002709,Rajasthan,RajasthanDist37,1.38,Bajra,Rainfed,Sandy
100000002710,F002710,Chhattisgarh,ChhattisgarhDist191,6.36,Maize,Rainfed,Loam
100000002711,F002711,Madhya Pradesh,MadhyaDist77,0.95,Soybean,Canal,Loam
100000002712,F002712,Uttar Pradesh,UttarDist55,6.21,Wheat,Borewell,Loam
100000002713,F002713,Goa,GoaDist111,2.72,Cashew,Borewell,Sandy
100000002714,F002714,Bihar,BiharDist178,0.59,Wheat,Borewell,Loam
100000002715,F002715,Rajasthan,RajasthanDist61,2.45,Bajra,Rainfed,Loam
100000002716,F002716,Madhya Pradesh,MadhyaDist8,0.34,Soybean,Borewell,Sandy
100000002717,F002717,Andhra Pradesh,AndhraDist86,3.01,Maize,Canal,Clay
100000002718,F002718,Uttar Pradesh,UttarDist200,3.7,Sugarcane,Borewell,Clay
100000002719,F002719,Arunachal Pradesh,ArunachalDist191,1.13,Millet,Borewell,Loam
100000002720,F002720,Mizoram,MizoramDist65,2.01,Maize,Rainfed,Clay
100000002721,F002721,Karnataka,KarnatakaDist18,8.7,Paddy,Rainfed,Loam
100000002722,F002722,Meghalaya,MeghalayaDist58,1.22,Paddy,Canal,Clay
100000002723,F002723,Tripura,TripuraDist4,0.78,Maize,Rainfed,Loam
100000002724,F002724,Chhattisgarh,ChhattisgarhDist171,5.96,Maize,Borewell,Sandy
100000002725,F002725,Telangana,TelanganaDist47,8.76,Paddy,Canal,Clay
100000002726,F002726,Madhya Pradesh,MadhyaDist58,1.83,Maize,Borewell,Loam
100000002727,F002727,Chhattisgarh,ChhattisgarhDist174,4.09,Maize,Borewell,Clay
100000002728,F002728,Chhattisgarh,ChhattisgarhDist34,5.33,Maize,Rainfed,Clay
100000002729,F002729,Bihar,BiharDist24,1.01,Paddy,Canal,Loam
100000002730,F002730,Goa,GoaDist106,1.24,Cashew,Rainfed,Sandy
100000002731,F002731,Himachal Pradesh,HimachalDist16,4.88,Paddy,Canal,Sandy
100000002732,F002732,Andhra Pradesh,AndhraDist169,7.01,Groundnut,Borewell,Clay
100000002733,F002733,Nagaland,NagalandDist146,2.86,Paddy,Rainfed,Loam
100000002734,F002734,Chhattisgarh,ChhattisgarhDist136,0.9,Paddy,Canal,Loam
100000002735,F002735,Uttarakhand,UttarakhandDist59,8.93,Rice,Rainfed,Sandy
100000002736,F002736,Himachal Pradesh,HimachalDist31,1.19,Maize,Canal,Clay
100000002737,F002737,Haryana,HaryanaDist44,1.39,Cotton,Canal,Clay
100000002738,F002738,Assam,AssamDist4,2.4,Paddy,Borewell,Sandy
100000002739,F002739,Kerala,KeralaDist97,6.32,Coconut,Rainfed,Loam
100000002740,F002740,Haryana,HaryanaDist1,3.61,Paddy,Rainfed,Clay
100000002741,F002741,Mizoram,MizoramDist24,2.54,Paddy,Borewell,Loam
100000002742,F002742,Madhya Pradesh,MadhyaDist190,2.64,Maize,Rainfed,Loam
100000002743,F002743,Uttarakhand,UttarakhandDist87,1.89,Wheat,Rainfed,Sandy
100000002744,F002744,Jharkhand,JharkhandDist11,2.85,Pulses,Rainfed,Sandy
100000002745,F002745,Arunachal Pradesh,ArunachalDist31,0.24,Paddy,Rainfed,Sandy
100000002746,F002746,Bihar,BiharDist82,1.44,Wheat,Rainfed,Clay
100000002747,F002747,Assam,AssamDist39,2.21,Tea,Borewell,Sandy
100000002748,F002748,Andhra Pradesh,AndhraDist62,0.73,Paddy,Rainfed,Sandy
100000002749,F002749,Himachal Pradesh,HimachalDist65,2.48,Paddy,Canal,Clay
100000002750,F002750,Jharkhand,JharkhandDist15,1.55,Pulses,Borewell,Clay
100000002751,F002751,Nagaland,NagalandDist139,7.42,Paddy,Borewell,Sandy
100000002752,F002752,Assam,AssamDist74,6.41,Paddy,Rainfed,Sandy
100000002753,F002753,Andhra Pradesh,AndhraDist18,1.26,Paddy,Rainfed,Clay
100000002754,F002754,Meghalaya,MeghalayaDist50,1.61,Millet,Borewell,Loam
100000002755,F002755,Maharashtra,MaharashtraDist23,1.72,Sugarcane,Rainfed,Loam
100000002756,F002756,Goa,GoaDist141,1.27,Paddy,Rainfed,Sandy
100000002757,F002757,Bihar,BiharDist89,2.13,Wheat,Canal,Loam
100000002758,F002758,Odisha,OdishaDist45,0.99,Paddy,Borewell,Clay
100000002759,F002759,Haryana,HaryanaDist134,0.74,Wheat,Borewell,Clay
100000002760,F002760,Chhattisgarh,ChhattisgarhDist33,3.0,Maize,Borewell,Sandy
100000002761,F002761,Odisha,OdishaDist184,3.02,Groundnut,Borewell,Loam
100000002762,F002762,Kerala,KeralaDist198,0.96,Paddy,Canal,Clay
100000002763,F002763,Telangana,TelanganaDist37,3.73,Maize,Borewell,Loam
100000002764,F002764,Manipur,ManipurDist23,1.1,Maize,Rainfed,Clay
100000002765,F002765,Karnataka,KarnatakaDist188,2.23,Maize,Borewell,Sandy
100000002766,F002766,Jharkhand,JharkhandDist105,3.51,Maize,Borewell,Clay
100000002767,F002767,Nagaland,NagalandDist118,1.77,Paddy,Borewell,Clay
100000002768,F002768,Sikkim,SikkimDist100,2.62,Paddy,Borewell,Loam
100000002769,F002769,Kerala,KeralaDist114,1.21,Rubber,Rainfed,Loam
100000002770,F002770,Maharashtra,MaharashtraDist21,1.56,Soybean,Rainfed,Clay
100000002771,F002771,Sikkim,SikkimDist28,1.55,Paddy,Canal,Sandy
100000002772,F002772,Uttar Pradesh,UttarDist81,1.0,Sugarcane,Canal,Clay
100000002773,F002773,West Bengal,WestDist141,1.58,Maize,Borewell,Clay
100000002774,F002774,Chhattisgarh,ChhattisgarhDist189,0.53,Paddy,Borewell,Clay
100000002775,F002775,Tripura,TripuraDist177,1.23,Maize,Borewell,Sandy
100000002776,F002776,Himachal Pradesh,HimachalDist127,1.45,Paddy,Rainfed,Loam
100000002777,F002777,Tripura,TripuraDist172,1.48,Paddy,Canal,Loam
100000002778,F002778,Maharashtra,MaharashtraDist129,1.5,Maize,Borewell,Sandy
100000002779,F002779,Uttar Pradesh,UttarDist6,1.73,Wheat,Rainfed,Sandy
100000002780,F002780,Madhya Pradesh,MadhyaDist12,2.67,Soybean,Rainfed,Loam
100000002781,F002781,Goa,GoaDist186,3.67,Paddy,Borewell,Clay
100000002782,F002782,Goa,GoaDist136,1.08,Paddy,Rainfed,Loam
100000002783,F002783,Maharashtra,MaharashtraDist14,0.7,Cotton,Canal,Loam
100000002784,F002784,Arunachal Pradesh,ArunachalDist152,0.79,Paddy,Borewell,Sandy
100000002785,F002785,Punjab,PunjabDist122,1.23,Wheat,Borewell,Clay
100000002786,F002786,Uttarakhand,UttarakhandDist196,1.38,Rice,Borewell,Sandy
100000002787,F002787,Rajasthan,RajasthanDist40,0.98,Cotton,Borewell,Sandy
100000002788,F002788,Tripura,TripuraDist73,0.65,Maize,Rainfed,Loam
100000002789,F002789,West Bengal,WestDist20,1.27,Jute,Rainfed,Clay
100000002790,F002790,Gujarat,GujaratDist43,2.11,Cotton,Borewell,Sandy
100000002791,F002791,Nagaland,NagalandDist184,2.93,Maize,Rainfed,Clay
100000002792,F002792,Haryana,HaryanaDist29,1.17,Paddy,Borewell,Clay
100000002793,F002793,Tripura,TripuraDist99,1.31,Maize,Borewell,Loam
100000002794,F002794,Himachal Pradesh,HimachalDist11,0.87,Paddy,Canal,Loam
100000002795,F002795,Manipur,ManipurDist186,1.78,Maize,Rainfed,Loam
100000002796,F002796,Tamil Nadu,TamilDist167,0.92,Cotton,Rainfed,Clay
100000002797,F002797,Himachal Pradesh,HimachalDist32,2.88,Maize,Borewell,Loam
100000002798,F002798,Madhya Pradesh,MadhyaDist117,0.44,Maize,Rainfed,Clay
100000002799,F002799,Himachal Pradesh,HimachalDist17,1.37,Paddy,Rainfed,Loam
100000002800,F002800,Maharashtra,MaharashtraDist23,2.32,Cotton,Canal,Clay
100000002801,F002801,Karnataka,KarnatakaDist2,2.11,Ragi,Borewell,Clay
100000002802,F002802,Meghalaya,MeghalayaDist134,15.71,Paddy,Borewell,Clay
100000002803,F002803,Tripura,TripuraDist57,2.41,Maize,Borewell,Loam
100000002804,F002804,Odisha,OdishaDist28,0.82,Paddy,Borewell,Clay
100000002805,F002805,Telangana,TelanganaDist38,1.69,Maize,Rainfed,Loam
100000002806,F002806,Bihar,BiharDist100,0.44,Maize,Borewell,Sandy
100000002807,F002807,Tamil Nadu,TamilDist85,1.71,Sugarcane,Rainfed,Loam
100000002808,F002808,Haryana,HaryanaDist195,0.94,Paddy,Canal,Loam
100000002809,F002809,Himachal Pradesh,HimachalDist109,3.79,Paddy,Canal,Loam
100000002810,F002810,West Bengal,WestDist29,1.17,Paddy,Borewell,Loam
100000002811,F002811,Chhattisgarh,ChhattisgarhDist96,1.66,Soybean,Rainfed,Clay
100000002812,F002812,Tripura,TripuraDist12,1.1,Maize,Borewell,Clay
100000002813,F002813,Tripura,TripuraDist195,7.32,Maize,Borewell,Clay
100000002814,F002814,Telangana,TelanganaDist27,1.41,Maize,Canal,Clay
100000002815,F002815,Andhra Pradesh,AndhraDist194,7.89,Maize,Borewell,Sandy
100000002816,F002816,Rajasthan,RajasthanDist56,3.49,Wheat,Canal,Sandy
100000002817,F002817,Bihar,BiharDist76,2.68,Maize,Borewell,Loam
100000002818,F002818,Uttarakhand,UttarakhandDist42,2.45,Rice,Canal,Clay
100000002819,F002819,Odisha,OdishaDist116,2.5,Paddy,Borewell,Clay
100000002820,F002820,Goa,GoaDist97,0.39,Cashew,Canal,Clay
100000002821,F002821,Sikkim,SikkimDist54,1.46,Paddy,Borewell,Loam
100000002822,F002822,Telangana,TelanganaDist136,3.58,Cotton,Canal,Sandy
100000002823,F002823,Maharashtra,MaharashtraDist134,1.75,Soybean,Borewell,Sandy
100000002824,F002824,Madhya Pradesh,MadhyaDist67,0.59,Maize,Borewell,Loam
100000002825,F002825,Andhra Pradesh,AndhraDist191,1.75,Maize,Rainfed,Sandy
100000002826,F002826,Assam,AssamDist175,7.12,Tea,Rainfed,Clay
100000002827,F002827,Rajasthan,RajasthanDist128,4.94,Cotton,Canal,Loam
100000002828,F002828,Tamil Nadu,TamilDist62,1.73,Sugarcane,Borewell,Clay
100000002829,F002829,Uttarakhand,UttarakhandDist34,3.9,Wheat,Borewell,Loam
100000002830,F002830,Manipur,ManipurDist27,1.36,Paddy,Borewell,Sandy
100000002831,F002831,Bihar,BiharDist126,0.47,Paddy,Rainfed,Clay
100000002832,F002832,Bihar,BiharDist74,0.87,Maize,Borewell,Clay
100000002833,F002833,Himachal Pradesh,HimachalDist109,6.36,Maize,Canal,Loam
100000002834,F002834,Odisha,OdishaDist146,1.46,Paddy,Borewell,Loam
100000002835,F002835,Uttar Pradesh,UttarDist20,1.5,Sugarcane,Borewell,Clay
100000002836,F002836,Arunachal Pradesh,ArunachalDist56,1.43,Millet,Borewell,Loam
100000002837,F002837,Uttar Pradesh,UttarDist176,8.36,Wheat,Canal,Loam
100000002838,F002838,Andhra Pradesh,AndhraDist65,6.69,Paddy,Borewell,Loam
100000002839,F002839,Himachal Pradesh,HimachalDist114,10.75,Paddy,Canal,Loam
100000002840,F002840,Maharashtra,MaharashtraDist84,1.6,Maize,Borewell,Loam
100000002841,F002841,Himachal Pradesh,HimachalDist28,2.31,Apple,Rainfed,Sandy
100000002842,F002842,Tamil Nadu,TamilDist127,0.54,Cotton,Rainfed,Loam
100000002843,F002843,Goa,GoaDist13,5.94,Paddy,Borewell,Sandy
100000002844,F002844,Jharkhand,JharkhandDist44,0.72,Pulses,Borewell,Clay
100000002845,F002845,Manipur,ManipurDist160,2.17,Paddy,Canal,Clay
100000002846,F002846,Telangana,TelanganaDist78,0.76,Cotton,Borewell,Clay
100000002847,F002847,Uttarakhand,UttarakhandDist12,1.14,Rice,Rainfed,Clay
100000002848,F002848,Nagaland,NagalandDist12,0.93,Paddy,Rainfed,Loam
100000002849,F002849,Goa,GoaDist61,1.12,Paddy,Rainfed,Clay
100000002850,F002850,Punjab,PunjabDist41,1.18,Wheat,Borewell,Sandy
100000002851,F002851,Kerala,KeralaDist11,1.18,Paddy,Borewell,Loam
100000002852,F002852,Chhattisgarh,ChhattisgarhDist187,3.55,Maize,Rainfed,Clay
100000002853,F002853,Haryana,HaryanaDist149,0.75,Paddy,Borewell,Sandy
100000002854,F002854,Mizoram,MizoramDist42,2.17,Maize,Rainfed,Sandy
100000002855,F002855,Jharkhand,JharkhandDist7,4.83,Paddy,Borewell,Loam
100000002856,F002856,Kerala,KeralaDist69,1.21,Rubber,Rainfed,Sandy
100000002857,F002857,Tripura,TripuraDist101,1.03,Maize,Borewell,Sandy
100000002858,F002858,Karnataka,KarnatakaDist118,1.52,Maize,Borewell,Loam
100000002859,F002859,Jharkhand,JharkhandDist69,4.68,Pulses,Borewell,Loam
100000002860,F002860,Rajasthan,RajasthanDist34,2.13,Bajra,Borewell,Clay
100000002861,F002861,Goa,GoaDist33,1.19,Cashew,Borewell,Loam
100000002862,F002862,Maharashtra,MaharashtraDist99,2.68,Sugarcane,Borewell,Sandy
100000002863,F002863,Bihar,BiharDist7,0.75,Paddy,Rainfed,Sandy
100000002864,F002864,Andhra Pradesh,AndhraDist36,3.14,Groundnut,Borewell,Sandy
100000002865,F002865,Himachal Pradesh,HimachalDist91,2.53,Apple,Borewell,Loam
100000002866,F002866,Andhra Pradesh,AndhraDist77,1.42,Maize,Borewell,Sandy
100000002867,F002867,Haryana,HaryanaDist67,0.93,Cotton,Canal,Clay
100000002868,F002868,Manipur,ManipurDist129,0.9,Paddy,Borewell,Sandy
100000002869,F002869,Nagaland,NagalandDist139,2.8,Paddy,Rainfed,Clay
100000002870,F002870,Uttar Pradesh,UttarDist124,4.87,Wheat,Canal,Sandy
100000002871,F002871,Meghalaya,MeghalayaDist61,1.09,Paddy,Canal,Sandy
100000002872,F002872,Tripura,TripuraDist15,2.63,Paddy,Canal,Sandy
100000002873,F002873,Goa,GoaDist134,0.34,Cashew,Rainfed,Sandy
100000002874,F002874,Karnataka,KarnatakaDist199,1.14,Paddy,Rainfed,Sandy
100000002875,F002875,Karnataka,KarnatakaDist69,1.78,Sugarcane,Rainfed,Loam
100000002876,F002876,Madhya Pradesh,MadhyaDist164,0.88,Soybean,Rainfed,Loam
100000002877,F002877,West Bengal,WestDist90,0.86,Maize,Borewell,Sandy
100000002878,F002878,Andhra Pradesh,AndhraDist44,1.07,Paddy,Canal,Clay
100000002879,F002879,Tripura,TripuraDist166,2.3,Maize,Borewell,Clay
100000002880,F002880,Andhra Pradesh,AndhraDist74,1.57,Paddy,Rainfed,Loam
100000002881,F002881,Odisha,OdishaDist178,0.3,Paddy,Canal,Loam
100000002882,F002882,Manipur,ManipurDist14,0.33,Paddy,Borewell,Clay
100000002883,F002883,Odisha,OdishaDist184,1.12,Groundnut,Borewell,Loam
100000002884,F002884,Haryana,HaryanaDist138,2.63,Cotton,Borewell,Loam
100000002885,F002885,Punjab,PunjabDist57,0.2,Wheat,Borewell,Clay
100000002886,F002886,Madhya Pradesh,MadhyaDist125,1.22,Wheat,Rainfed,Clay
100000002887,F002887,Sikkim,SikkimDist15,1.2,Paddy,Borewell,Clay
100000002888,F002888,Meghalaya,MeghalayaDist4,5.53,Millet,Borewell,Loam
100000002889,F002889,Odisha,OdishaDist169,1.34,Groundnut,Canal,Loam
100000002890,F002890,Chhattisgarh,ChhattisgarhDist30,2.48,Paddy,Rainfed,Loam
100000002891,F002891,Andhra Pradesh,AndhraDist52,2.04,Groundnut,Borewell,Sandy
100000002892,F002892,Tamil Nadu,TamilDist51,0.33,Paddy,Borewell,Clay
100000002893,F002893,Manipur,ManipurDist108,3.37,Paddy,Canal,Sandy
100000002894,F002894,Tripura,TripuraDist160,2.16,Paddy,Canal,Sandy
100000002895,F002895,Arunachal Pradesh,ArunachalDist113,2.74,Millet,Rainfed,Clay
100000002896,F002896,Andhra Pradesh,AndhraDist179,20.0,Paddy,Rainfed,Clay
100000002897,F002897,Goa,GoaDist69,0.34,Paddy,Rainfed,Clay
100000002898,F002898,Assam,AssamDist100,7.24,Tea,Borewell,Clay
100000002899,F002899,Odisha,OdishaDist95,1.45,Groundnut,Canal,Loam
100000002900,F002900,Telangana,TelanganaDist120,2.29,Paddy,Borewell,Loam
100000002901,F002901,Goa,GoaDist1,1.76,Paddy,Canal,Sandy
100000002902,F002902,Punjab,PunjabDist69,1.3,Paddy,Borewell,Clay
100000002903,F002903,Goa,GoaDist9,1.16,Paddy,Borewell,Clay
100000002904,F002904,Odisha,OdishaDist166,2.37,Paddy,Canal,Loam
100000002905,F002905,Rajasthan,RajasthanDist68,0.54,Wheat,Rainfed,Clay
100000002906,F002906,Himachal Pradesh,HimachalDist167,3.32,Apple,Borewell,Sandy
100000002907,F002907,West Bengal,WestDist194,1.31,Maize,Borewell,Clay
100000002908,F002908,Haryana,HaryanaDist133,0.74,Paddy,Canal,Loam
100000002909,F002909,Kerala,KeralaDist179,1.27,Rubber,Rainfed,Loam
100000002910,F002910,Goa,GoaDist144,4.98,Paddy,Borewell,Sandy
100000002911,F002911,Madhya Pradesh,MadhyaDist87,1.19,Wheat,Borewell,Loam
100000002912,F002912,Arunachal Pradesh,ArunachalDist55,2.43,Paddy,Rainfed,Clay
100000002913,F002913,Andhra Pradesh,AndhraDist31,1.02,Maize,Rainfed,Sandy
100000002914,F002914,Nagaland,NagalandDist148,3.34,Paddy,Borewell,Loam
100000002915,F002915,Rajasthan,RajasthanDist130,3.15,Wheat,Rainfed,Sandy
100000002916,F002916,Maharashtra,MaharashtraDist121,8.0,Sugarcane,Canal,Clay
100000002917,F002917,Tripura,TripuraDist178,1.58,Paddy,Canal,Loam
100000002918,F002918,Punjab,PunjabDist83,3.11,Paddy,Rainfed,Loam
100000002919,F002919,West Bengal,WestDist178,1.97,Paddy,Rainfed,Sandy
100000002920,F002920,Manipur,ManipurDist103,5.14,Paddy,Borewell,Sandy
100000002921,F002921,Sikkim,SikkimDist103,1.03,Potato,Borewell,Clay
100000002922,F002922,Tripura,TripuraDist149,3.31,Paddy,Canal,Sandy
100000002923,F002923,Odisha,OdishaDist138,1.56,Paddy,Rainfed,Sandy
100000002924,F002924,Goa,GoaDist198,1.73,Cashew,Canal,Clay
100000002925,F002925,Uttar Pradesh,UttarDist79,1.96,Wheat,Canal,Clay
100000002926,F002926,Punjab,PunjabDist152,2.23,Paddy,Borewell,Sandy
100000002927,F002927,Nagaland,NagalandDist176,1.66,Paddy,Rainfed,Loam
100000002928,F002928,Rajasthan,RajasthanDist116,2.16,Cotton,Borewell,Clay
100000002929,F002929,Andhra Pradesh,AndhraDist95,6.44,Maize,Borewell,Sandy
100000002930,F002930,Himachal Pradesh,HimachalDist72,4.01,Maize,Borewell,Clay
100000002931,F002931,Sikkim,SikkimDist190,3.65,Paddy,Rainfed,Sandy
100000002932,F002932,Assam,AssamDist163,1.27,Tea,Canal,Clay
100000002933,F002933,Madhya Pradesh,MadhyaDist194,0.89,Maize,Rainfed,Sandy
100000002934,F002934,Tripura,TripuraDist186,3.91,Paddy,Borewell,Sandy
100000002935,F002935,Sikkim,SikkimDist115,3.67,Paddy,Rainfed,Sandy
100000002936,F002936,Tripura,TripuraDist77,5.92,Paddy,Borewell,Loam
100000002937,F002937,Arunachal Pradesh,ArunachalDist17,1.12,Millet,Borewell,Sandy
100000002938,F002938,Manipur,ManipurDist167,1.52,Paddy,Canal,Sandy
100000002939,F002939,West Bengal,WestDist118,0.49,Maize,Rainfed,Clay
100000002940,F002940,Chhattisgarh,ChhattisgarhDist162,1.33,Soybean,Rainfed,Clay
100000002941,F002941,Himachal Pradesh,HimachalDist154,4.04,Apple,Canal,Loam
100000002942,F002942,Madhya Pradesh,MadhyaDist136,1.25,Wheat,Borewell,Clay
100000002943,F002943,Chhattisgarh,ChhattisgarhDist108,3.04,Paddy,Borewell,Loam
100000002944,F002944,Gujarat,GujaratDist98,1.56,Paddy,Rainfed,Clay
100000002945,F002945,Rajasthan,RajasthanDist2,2.36,Cotton,Rainfed,Clay
100000002946,F002946,Assam,AssamDist77,0.73,Paddy,Borewell,Sandy
100000002947,F002947,Goa,GoaDist58,1.95,Cashew,Canal,Loam
100000002948,F002948,Manipur,ManipurDist181,0.2,Maize,Borewell,Sandy
100000002949,F002949,Arunachal Pradesh,ArunachalDist76,1.57,Paddy,Rainfed,Sandy
100000002950,F002950,Haryana,HaryanaDist196,0.49,Paddy,Borewell,Sandy
100000002951,F002951,Maharashtra,MaharashtraDist72,4.78,Sugarcane,Rainfed,Sandy
100000002952,F002952,Sikkim,SikkimDist131,3.39,Paddy,Rainfed,Clay
100000002953,F002953,Nagaland,NagalandDist95,2.65,Paddy,Borewell,Sandy
100000002954,F002954,Himachal Pradesh,HimachalDist104,6.15,Maize,Canal,Loam
100000002955,F002955,Uttar Pradesh,UttarDist34,0.85,Paddy,Rainfed,Sandy
100000002956,F002956,Kerala,KeralaDist45,7.37,Rubber,Canal,Clay
100000002957,F002957,Chhattisgarh,ChhattisgarhDist106,3.84,Soybean,Rainfed,Loam
100000002958,F002958,Odisha,OdishaDist146,1.51,Paddy,Borewell,Clay
100000002959,F002959,Odisha,OdishaDist154,4.52,Groundnut,Borewell,Clay
100000002960,F002960,Sikkim,SikkimDist56,0.75,Paddy,Canal,Sandy
100000002961,F002961,Karnataka,KarnatakaDist200,0.94,Sugarcane,Canal,Clay
100000002962,F002962,Maharashtra,MaharashtraDist65,1.12,Cotton,Borewell,Clay
100000002963,F002963,Punjab,PunjabDist154,1.19,Wheat,Borewell,Loam
100000002964,F002964,Assam,AssamDist77,0.78,Paddy,Rainfed,Clay
100000002965,F002965,Arunachal Pradesh,ArunachalDist79,4.85,Millet,Borewell,Sandy
100000002966,F002966,Telangana,TelanganaDist56,1.48,Cotton,Borewell,Loam
100000002967,F002967,Jharkhand,JharkhandDist163,2.42,Paddy,Borewell,Sandy
100000002968,F002968,Uttarakhand,UttarakhandDist172,1.15,Wheat,Borewell,Sandy
100000002969,F002969,Madhya Pradesh,MadhyaDist85,0.42,Soybean,Rainfed,Sandy
100000002970,F002970,Punjab,PunjabDist125,2.26,Wheat,Borewell,Loam
100000002971,F002971,Maharashtra,MaharashtraDist103,0.39,Soybean,Rainfed,Loam
100000002972,F002972,Chhattisgarh,ChhattisgarhDist34,1.72,Soybean,Rainfed,Loam
100000002973,F002973,Andhra Pradesh,AndhraDist105,0.61,Paddy,Canal,Clay
100000002974,F002974,Maharashtra,MaharashtraDist188,8.93,Cotton,Canal,Clay
100000002975,F002975,Rajasthan,RajasthanDist66,3.78,Wheat,Rainfed,Loam
100000002976,F002976,Bihar,BiharDist159,1.98,Wheat,Borewell,Loam
100000002977,F002977,Karnataka,KarnatakaDist128,5.01,Sugarcane,Borewell,Clay
100000002978,F002978,Kerala,KeralaDist12,0.93,Paddy,Borewell,Loam
100000002979,F002979,Chhattisgarh,ChhattisgarhDist51,2.81,Soybean,Rainfed,Sandy
100000002980,F002980,Mizoram,MizoramDist80,2.14,Maize,Borewell,Loam
100000002981,F002981,Himachal Pradesh,HimachalDist114,2.25,Paddy,Borewell,Sandy
100000002982,F002982,Telangana,TelanganaDist2,5.04,Cotton,Rainfed,Loam
100000002983,F002983,Tamil Nadu,TamilDist177,3.27,Sugarcane,Borewell,Sandy
100000002984,F002984,Nagaland,NagalandDist89,2.3,Maize,Canal,Loam
100000002985,F002985,Assam,AssamDist91,0.48,Tea,Borewell,Clay
