aadhaar,farmer_id,state,district,land_size_acres,usual_crop,irrigation_type,soil_type
100000003233,F003233,Chhattisgarh,CDist60,0.77,Soybean,Rainfed,Loam
100000003234,F003234,Punjab,PDist46,8.41,Wheat,Borewell,Sandy
100000003235,F003235,Chandigarh,CDist59,0.65,Wheat,Borewell,Loam
100000003236,F003236,Meghalaya,MDist66,2.12,Millet,Canal,Loam
100000003237,F003237,Assam,ADist35,4.08,Tea,Rainfed,Loam
100000003238,F003238,Sikkim,SDist89,0.67,Potato,Borewell,Clay
100000003239,F003239,Karnataka,KDist110,2.11,Paddy,Canal,Clay
100000003240,F003240,West Bengal,WBDist12,3.86,Maize,Borewell,Sandy
100000003241,F003241,Mizoram,MDist88,1.84,Maize,Rainfed,Sandy
100000003242,F003242,Nagaland,NDist103,18.08,Paddy,Canal,Clay
100000003243,F003243,Tripura,TDist28,0.48,Maize,Borewell,Sandy
100000003244,F003244,Jammu & Kashmir,J&KDist113,4.25,Paddy,Rainfed,Clay
100000003245,F003245,Goa,GDist115,1.59,Paddy,Borewell,Loam
100000003246,F003246,Gujarat,GDist87,3.38,Cotton,Canal,Clay
100000003247,F003247,Chhattisgarh,CDist67,2.59,Soybean,Canal,Loam
100000003248,F003248,Kerala,KDist112,1.01,Paddy,Borewell,Loam
100000003249,F003249,Andaman & Nicobar,A&NDist105,2.19,Paddy,Borewell,Clay
100000003250,F003250,Uttarakhand,UDist46,0.41,Rice,Borewell,Loam
100000003251,F003251,West Bengal,WBDist115,2.95,Paddy,Canal,Sandy
100000003252,F003252,Haryana,HDist62,2.31,Paddy,Rainfed,Loam
100000003253,F003253,Rajasthan,RDist19,3.04,Cotton,Borewell,Loam
100000003254,F003254,Uttarakhand,UDist14,4.25,Rice,Canal,Sandy
100000003255,F003255,Tripura,TDist21,2.45,Paddy,Borewell,Clay
100000003256,F003256,Jharkhand,JDist54,2.05,Maize,Canal,Sandy
100000003257,F003257,Andhra Pradesh,APDist118,0.9,Maize,Rainfed,Clay
100000003258,F003258,Tamil Nadu,TNDist14,1.03,Cotton,Rainfed,Loam
100000003259,F003259,Madhya Pradesh,MPDist104,4.71,Maize,Borewell,Clay
100000003260,F003260,Chandigarh,CDist39,5.75,Vegetables,Rainfed,Loam
100000003261,F003261,Madhya Pradesh,MPDist13,1.51,Wheat,Borewell,Sandy
100000003262,F003262,Delhi,DDist110,1.89,Vegetables,Rainfed,Clay
100000003263,F003263,Kerala,KDist11,0.88,Rubber,Rainfed,Clay
100000003264,F003264,Chandigarh,CDist74,4.66,Vegetables,Borewell,Clay
100000003265,F003265,Meghalaya,MDist118,3.1,Millet,Rainfed,Loam
100000003266,F003266,Mizoram,MDist73,8.61,Paddy,Rainfed,Loam
100000003267,F003267,Arunachal Pradesh,APDist114,0.9,Millet,Borewell,Clay
100000003268,F003268,Tamil Nadu,TNDist54,1.35,Paddy,Borewell,Loam
100000003269,F003269,Bihar,BDist9,2.19,Wheat,Canal,Loam
100000003270,F003270,Uttarakhand,UDist68,3.06,Wheat,Borewell,Sandy
100000003271,F003271,Sikkim,SDist47,1.53,Paddy,Canal,Clay
100000003272,F003272,Madhya Pradesh,MPDist4,0.91,Maize,Rainfed,Clay
100000003273,F003273,Assam,ADist79,3.69,Tea,Borewell,Sandy
100000003274,F003274,Telangana,TDist103,3.24,Maize,Borewell,Sandy
100000003275,F003275,Rajasthan,RDist115,0.88,Bajra,Canal,Sandy
100000003276,F003276,Nagaland,NDist131,5.39,Maize,Borewell,Sandy
100000003277,F003277,Uttarakhand,UDist99,4.65,Wheat,Canal,Clay
100000003278,F003278,Jharkhand,JDist96,2.03,Pulses,Borewell,Clay
100000003279,F003279,Arunachal Pradesh,APDist47,1.94,Paddy,Borewell,Loam
100000003280,F003280,Kerala,KDist137,2.84,Coconut,Rainfed,Loam
100000003281,F003281,West Bengal,WBDist23,0.91,Paddy,Rainfed,Loam
100000003282,F003282,Tripura,TDist24,1.87,Maize,Borewell,Clay
100000003283,F003283,Mizoram,MDist33,0.33,Maize,Rainfed,Clay
100000003284,F003284,Andhra Pradesh,APDist43,3.67,Paddy,Borewell,Clay
100000003285,F003285,Manipur,MDist105,0.52,Maize,Borewell,Clay
100000003286,F003286,Uttarakhand,UDist53,6.07,Wheat,Rainfed,Clay
100000003287,F003287,Telangana,TDist69,1.4,Paddy,Canal,Loam
100000003288,F003288,Uttarakhand,UDist138,1.54,Wheat,Canal,Loam
100000003289,F003289,Telangana,TDist15,1.1,Cotton,Canal,Clay
100000003290,F003290,Andaman & Nicobar,A&NDist142,1.45,Paddy,Rainfed,Sandy
100000003291,F003291,Tripura,TDist56,5.67,Maize,Rainfed,Loam
100000003292,F003292,Maharashtra,MDist11,0.25,Cotton,Borewell,Sandy
100000003293,F003293,Bihar,BDist33,5.06,Paddy,Rainfed,Loam
100000003294,F003294,Kerala,KDist62,2.39,Coconut,Borewell,Sandy
100000003295,F003295,Bihar,BDist50,0.69,Wheat,Rainfed,Loam
100000003296,F003296,Odisha,ODist86,0.77,Paddy,Rainfed,Clay
100000003297,F003297,Tamil Nadu,TNDist79,6.97,Sugarcane,Rainfed,Loam
100000003298,F003298,Odisha,ODist105,0.86,Paddy,Borewell,Sandy
100000003299,F003299,Telangana,TDist111,0.72,Cotton,Borewell,Clay
100000003300,F003300,Meghalaya,MDist26,4.53,Millet,Rainfed,Clay
100000003301,F003301,Jharkhand,JDist22,2.39,Maize,Rainfed,Sandy
100000003302,F003302,Gujarat,GDist24,0.86,Groundnut,Rainfed,Sandy
100000003303,F003303,Arunachal Pradesh,APDist65,2.17,Paddy,Rainfed,Sandy
100000003304,F003304,Himachal Pradesh,HPDist22,0.8,Maize,Borewell,Loam
100000003305,F003305,Puducherry,PDist98,4.4,Sugarcane,Borewell,Sandy
100000003306,F003306,Jharkhand,JDist23,4.26,Paddy,Canal,Sandy
100000003307,F003307,Andhra Pradesh,APDist91,2.79,Paddy,Borewell,Loam
100000003308,F003308,Puducherry,PDist38,2.43,Paddy,Rainfed,Sandy
100000003309,F003309,Arunachal Pradesh,APDist127,7.46,Paddy,Rainfed,Sandy
100000003310,F003310,Himachal Pradesh,HPDist23,1.82,Paddy,Rainfed,Sandy
100000003311,F003311,Odisha,ODist6,0.71,Groundnut,Rainfed,Loam
100000003312,F003312,Jharkhand,JDist47,2.61,Pulses,Borewell,Clay
100000003313,F003313,Mizoram,MDist103,9.67,Paddy,Borewell,Clay
100000003314,F003314,Sikkim,SDist150,0.81,Paddy,Rainfed,Loam
100000003315,F003315,Chandigarh,CDist85,1.36,Vegetables,Borewell,Sandy
100000003316,F003316,Tamil Nadu,TNDist98,2.54,Sugarcane,Borewell,Sandy
100000003317,F003317,Tamil Nadu,TNDist14,1.75,Sugarcane,Rainfed,Sandy
100000003318,F003318,Uttarakhand,UDist50,0.83,Rice,Rainfed,Loam
100000003319,F003319,Tripura,TDist21,4.47,Paddy,Rainfed,Clay
100000003320,F003320,Andhra Pradesh,APDist134,11.66,Paddy,Canal,Loam
100000003321,F003321,Rajasthan,RDist32,2.13,Cotton,Canal,Sandy
100000003322,F003322,Mizoram,MDist92,0.88,Maize,Rainfed,Clay
100000003323,F003323,Goa,GDist101,0.53,Cashew,Borewell,Loam
100000003324,F003324,Puducherry,PDist136,2.24,Paddy,Rainfed,Clay
100000003325,F003325,Uttarakhand,UDist137,4.41,Wheat,Borewell,Sandy
100000003326,F003326,Kerala,KDist29,2.66,Paddy,Canal,Loam
100000003327,F003327,Andaman & Nicobar,A&NDist110,1.82,Coconut,Borewell,Loam
100000003328,F003328,Punjab,PDist103,1.14,Paddy,Canal,Clay
100000003329,F003329,Nagaland,NDist122,0.76,Maize,Borewell,Clay
100000003330,F003330,Sikkim,SDist89,3.55,Paddy,Borewell,Clay
100000003331,F003331,Sikkim,SDist71,3.78,Paddy,Rainfed,Sandy
100000003332,F003332,Goa,GDist41,0.53,Paddy,Rainfed,Clay
100000003333,F003333,West Bengal,WBDist109,6.5,Maize,Rainfed,Sandy
100000003334,F003334,Mizoram,MDist112,2.88,Maize,Borewell,Clay
100000003335,F003335,Punjab,PDist3,5.58,Wheat,Canal,Clay
100000003336,F003336,Bihar,BDist29,0.62,Wheat,Rainfed,Clay
100000003337,F003337,Uttar Pradesh,UPDist40,0.61,Wheat,Rainfed,Loam
100000003338,F003338,Kerala,KDist43,1.62,Coconut,Borewell,Clay
100000003339,F003339,Ladakh,LDist13,2.72,Potato,Borewell,Loam
100000003340,F003340,Goa,GDist86,7.67,Paddy,Borewell,Loam
100000003341,F003341,Manipur,MDist89,3.21,Maize,Borewell,Sandy
100000003342,F003342,Rajasthan,RDist11,1.5,Wheat,Borewell,Loam
100000003343,F003343,West Bengal,WBDist86,0.8,Maize,Rainfed,Clay
100000003344,F003344,Maharashtra,MDist40,4.87,Soybean,Rainfed,Clay
100000003345,F003345,Andaman & Nicobar,A&NDist94,0.84,Paddy,Borewell,Sandy
100000003346,F003346,Assam,ADist56,6.7,Paddy,Rainfed,Clay
100000003347,F003347,Meghalaya,MDist41,1.45,Paddy,Canal,Clay
100000003348,F003348,Tripura,TDist132,6.5,Paddy,Borewell,Loam
100000003349,F003349,Nagaland,NDist124,3.14,Maize,Borewell,Clay
100000003350,F003350,Sikkim,SDist17,1.63,Paddy,Canal,Sandy
100000003351,F003351,Jammu & Kashmir,J&KDist79,1.2,Apple,Borewell,Loam
100000003352,F003352,Karnataka,KDist134,1.39,Paddy,Borewell,Loam
100000003353,F003353,Meghalaya,MDist82,2.57,Millet,Canal,Clay
100000003354,F003354,Assam,ADist54,1.94,Tea,Borewell,Clay
100000003355,F003355,Punjab,PDist106,1.13,Wheat,Rainfed,Clay
100000003356,F003356,Kerala,KDist125,1.6,Paddy,Rainfed,Sandy
100000003357,F003357,Uttar Pradesh,UPDist32,1.94,Sugarcane,Borewell,Loam
100000003358,F003358,Bihar,BDist59,0.33,Wheat,Borewell,Loam
100000003359,F003359,Odisha,ODist91,2.63,Groundnut,Canal,Sandy
100000003360,F003360,Telangana,TDist125,0.83,Maize,Borewell,Clay
100000003361,F003361,Punjab,PDist81,0.72,Wheat,Borewell,Clay
100000003362,F003362,Jharkhand,JDist150,0.47,Paddy,Rainfed,Sandy
100000003363,F003363,Tamil Nadu,TNDist104,0.43,Sugarcane,Canal,Clay
100000003364,F003364,Assam,ADist50,0.62,Paddy,Rainfed,Sandy
100000003365,F003365,Uttarakhand,UDist1,1.03,Rice,Borewell,Sandy
100000003366,F003366,Punjab,PDist25,8.69,Wheat,Canal,Clay
100000003367,F003367,Mizoram,MDist75,1.2,Maize,Canal,Sandy
100000003368,F003368,Haryana,HDist128,2.1,Cotton,Rainfed,Sandy
100000003369,F003369,Odisha,ODist100,2.51,Groundnut,Rainfed,Loam
100000003370,F003370,Gujarat,GDist27,2.02,Groundnut,Canal,Sandy
100000003371,F003371,Delhi,DDist46,1.71,Vegetables,Canal,Sandy
100000003372,F003372,Andaman & Nicobar,A&NDist94,0.7,Paddy,Borewell,Loam
100000003373,F003373,Meghalaya,MDist62,5.82,Millet,Borewell,Loam
100000003374,F003374,Telangana,TDist35,7.74,Cotton,Rainfed,Sandy
100000003375,F003375,Maharashtra,MDist2,0.47,Sugarcane,Rainfed,Loam
100000003376,F003376,Chhattisgarh,CDist80,0.8,Maize,Borewell,Clay
100000003377,F003377,Manipur,MDist106,1.46,Maize,Rainfed,Loam
100000003378,F003378,Delhi,DDist3,0.84,Vegetables,Borewell,Loam
100000003379,F003379,Bihar,BDist40,2.73,Maize,Rainfed,Clay
100000003380,F003380,Tripura,TDist121,1.02,Paddy,Canal,Clay
100000003381,F003381,Mizoram,MDist150,10.3,Paddy,Borewell,Sandy
100000003382,F003382,Gujarat,GDist43,4.72,Groundnut,Canal,Loam
100000003383,F003383,Rajasthan,RDist38,2.16,Bajra,Borewell,Loam
100000003384,F003384,Sikkim,SDist97,4.14,Potato,Borewell,Clay
100000003385,F003385,Telangana,TDist29,4.41,Cotton,Borewell,Sandy
100000003386,F003386,Andaman & Nicobar,A&NDist49,1.16,Coconut,Canal,Sandy
100000003387,F003387,Chandigarh,CDist139,0.95,Wheat,Canal,Loam
100000003388,F003388,Gujarat,GDist26,1.94,Paddy,Canal,Clay
100000003389,F003389,Nagaland,NDist134,3.63,Maize,Borewell,Sandy
100000003390,F003390,Meghalaya,MDist114,2.04,Paddy,Borewell,Clay
100000003391,F003391,Karnataka,KDist75,0.52,Maize,Borewell,Loam
100000003392,F003392,Jammu & Kashmir,J&KDist28,0.96,Apple,Rainfed,Loam
100000003393,F003393,Meghalaya,MDist17,1.72,Millet,Borewell,Sandy
100000003394,F003394,Uttarakhand,UDist144,1.72,Rice,Canal,Loam
100000003395,F003395,Bihar,BDist42,8.83,Wheat,Borewell,Sandy
100000003396,F003396,Tripura,TDist22,0.6,Maize,Borewell,Clay
100000003397,F003397,Uttar Pradesh,UPDist65,2.73,Wheat,Borewell,Sandy
100000003398,F003398,Assam,ADist116,6.0,Tea,Borewell,Clay
100000003399,F003399,Bihar,BDist102,11.21,Paddy,Canal,Sandy
100000003400,F003400,Jharkhand,JDist64,1.32,Pulses,Canal,Loam
100000003401,F003401,Chhattisgarh,CDist44,2.7,Soybean,Canal,Clay
100000003402,F003402,Uttar Pradesh,UPDist141,2.87,Wheat,Borewell,Loam
100000003403,F003403,Chandigarh,CDist60,2.13,Vegetables,Rainfed,Sandy
100000003404,F003404,Madhya Pradesh,MPDist22,1.68,Soybean,Borewell,Sandy
100000003405,F003405,Andhra Pradesh,APDist65,2.58,Maize,Borewell,Clay
100000003406,F003406,Tripura,TDist21,0.24,Paddy,Rainfed,Sandy
100000003407,F003407,Punjab,PDist147,3.14,Wheat,Rainfed,Loam
100000003408,F003408,Sikkim,SDist57,2.02,Potato,Canal,Sandy
100000003409,F003409,Sikkim,SDist9,1.53,Potato,Borewell,Clay
100000003410,F003410,Tamil Nadu,TNDist98,9.37,Sugarcane,Canal,Loam
100000003411,F003411,Andhra Pradesh,APDist143,1.06,Maize,Rainfed,Clay
100000003412,F003412,Rajasthan,RDist104,1.32,Bajra,Borewell,Sandy
100000003413,F003413,Jammu & Kashmir,J&KDist117,8.96,Apple,Borewell,Loam
100000003414,F003414,Manipur,MDist68,0.94,Paddy,Canal,Clay
100000003415,F003415,Uttarakhand,UDist30,1.17,Wheat,Borewell,Clay
100000003416,F003416,Andhra Pradesh,APDist113,1.62,Maize,Borewell,Sandy
100000003417,F003417,Maharashtra,MDist42,3.57,Cotton,Borewell,Clay
100000003418,F003418,Ladakh,LDist77,2.15,Barley,Canal,Sandy
100000003419,F003419,Ladakh,LDist122,0.65,Potato,Rainfed,Loam
100000003420,F003420,Uttar Pradesh,UPDist119,1.19,Paddy,Rainfed,Clay
100000003421,F003421,Jharkhand,JDist130,1.12,Pulses,Rainfed,Loam
100000003422,F003422,Sikkim,SDist130,1.71,Potato,Rainfed,Sandy
100000003423,F003423,Mizoram,MDist47,2.56,Maize,Rainfed,Sandy
100000003424,F003424,Uttarakhand,UDist114,2.55,Rice,Canal,Clay
100000003425,F003425,Delhi,DDist145,0.44,Paddy,Borewell,Clay
100000003426,F003426,Uttarakhand,UDist114,4.27,Rice,Borewell,Clay
100000003427,F003427,Chhattisgarh,CDist142,2.23,Soybean,Borewell,Clay
100000003428,F003428,Uttarakhand,UDist43,5.52,Rice,Canal,Loam
100000003429,F003429,Odisha,ODist37,2.6,Paddy,Borewell,Loam
100000003430,F003430,Maharashtra,MDist97,4.4,Maize,Borewell,Loam
100000003431,F003431,Mizoram,MDist88,2.65,Paddy,Canal,Loam
100000003432,F003432,Delhi,DDist63,5.35,Paddy,Borewell,Loam
100000003433,F003433,Ladakh,LDist143,2.77,Barley,Borewell,Clay
100000003434,F003434,Sikkim,SDist134,1.68,Potato,Canal,Clay
100000003435,F003435,Andhra Pradesh,APDist64,11.22,Maize,Borewell,Clay
100000003436,F003436,Delhi,DDist123,3.71,Paddy,Rainfed,Clay
100000003437,F003437,West Bengal,WBDist59,2.88,Jute,Canal,Clay
100000003438,F003438,Himachal Pradesh,HPDist84,0.66,Apple,Borewell,Loam
100000003439,F003439,Uttar Pradesh,UPDist121,0.65,Paddy,Rainfed,Sandy
100000003440,F003440,Andaman & Nicobar,A&NDist65,2.3,Paddy,Borewell,Sandy
100000003441,F003441,Karnataka,KDist148,2.05,Paddy,Canal,Clay
100000003442,F003442,Uttar Pradesh,UPDist143,1.11,Paddy,Borewell,Clay
100000003443,F003443,Chandigarh,CDist125,2.04,Wheat,Canal,Loam
100000003444,F003444,Punjab,PDist1,6.49,Paddy,Canal,Loam
100000003445,F003445,Goa,GDist36,3.18,Cashew,Borewell,Clay
100000003446,F003446,Chhattisgarh,CDist5,0.73,Paddy,Rainfed,Clay
100000003447,F003447,Gujarat,GDist14,1.67,Cotton,Borewell,Sandy
100000003448,F003448,Manipur,MDist49,0.96,Maize,Canal,Clay
100000003449,F003449,Madhya Pradesh,MPDist143,1.34,Wheat,Canal,Clay
100000003450,F003450,Maharashtra,MDist86,1.31,Soybean,Rainfed,Loam
100000003451,F003451,Delhi,DDist129,1.24,Vegetables,Borewell,Clay
100000003452,F003452,Gujarat,GDist111,0.67,Paddy,Canal,Loam
100000003453,F003453,Puducherry,PDist31,1.65,Sugarcane,Borewell,Sandy
100000003454,F003454,Jharkhand,JDist116,1.16,Pulses,Rainfed,Loam
100000003455,F003455,Andhra Pradesh,APDist27,0.2,Maize,Canal,Loam
100000003456,F003456,Sikkim,SDist114,9.42,Potato,Rainfed,Loam
100000003457,F003457,Goa,GDist118,4.35,Cashew,Borewell,Loam
100000003458,F003458,Punjab,PDist61,1.35,Wheat,Rainfed,Clay
100000003459,F003459,Uttarakhand,UDist18,1.85,Rice,Borewell,Sandy
100000003460,F003460,Kerala,KDist112,0.71,Coconut,Canal,Clay
100000003461,F003461,Jammu & Kashmir,J&KDist88,7.08,Apple,Rainfed,Clay
100000003462,F003462,Punjab,PDist29,8.31,Paddy,Canal,Loam
100000003463,F003463,Sikkim,SDist12,2.07,Potato,Rainfed,Clay
100000003464,F003464,Karnataka,KDist121,4.13,Ragi,Borewell,Sandy
100000003465,F003465,Uttarakhand,UDist91,2.1,Rice,Borewell,Loam
100000003466,F003466,Ladakh,LDist36,0.63,Barley,Canal,Loam
100000003467,F003467,Himachal Pradesh,HPDist60,1.31,Paddy,Borewell,Loam
100000003468,F003468,Bihar,BDist16,2.02,Wheat,Rainfed,Sandy
100000003469,F003469,Gujarat,GDist118,1.27,Paddy,Borewell,Clay
100000003470,F003470,Kerala,KDist147,1.53,Paddy,Borewell,Loam
100000003471,F003471,Andhra Pradesh,APDist56,1.69,Paddy,Canal,Sandy
100000003472,F003472,Sikkim,SDist83,1.71,Potato,Borewell,Clay
100000003473,F003473,Uttarakhand,UDist91,1.9,Wheat,Rainfed,Clay
100000003474,F003474,Meghalaya,MDist120,0.78,Paddy,Rainfed,Loam
100000003475,F003475,Meghalaya,MDist10,1.03,Millet,Borewell,Sandy
100000003476,F003476,Bihar,BDist38,0.65,Maize,Rainfed,Clay
100000003477,F003477,Delhi,DDist14,3.98,Paddy,Borewell,Sandy
100000003478,F003478,Odisha,ODist16,0.34,Paddy,Canal,Loam
100000003479,F003479,West Bengal,WBDist60,4.59,Maize,Rainfed,Clay
100000003480,F003480,Uttar Pradesh,UPDist89,5.52,Sugarcane,Borewell,Loam
100000003481,F003481,Kerala,KDist131,1.43,Rubber,Canal,Loam
100000003482,F003482,Gujarat,GDist54,0.23,Groundnut,Borewell,Clay
100000003483,F003483,Bihar,BDist122,1.36,Paddy,Rainfed,Clay
100000003484,F003484,Mizoram,MDist15,1.73,Paddy,Canal,Sandy
100000003485,F003485,Meghalaya,MDist34,0.81,Paddy,Borewell,Clay
100000003486,F003486,Rajasthan,RDist128,1.21,Bajra,Canal,Loam
100000003487,F003487,Bihar,BDist39,6.2,Wheat,Rainfed,Clay
100000003488,F003488,Punjab,PDist96,3.1,Paddy,Borewell,Loam
100000003489,F003489,Goa,GDist133,0.87,Paddy,Borewell,Sandy
100000003490,F003490,Chhattisgarh,CDist58,0.51,Soybean,Rainfed,Sandy
100000003491,F003491,Punjab,PDist128,1.4,Paddy,Rainfed,Loam
100000003492,F003492,Rajasthan,RDist45,1.54,Wheat,Canal,Loam
100000003493,F003493,Chandigarh,CDist106,2.71,Wheat,Rainfed,Clay
100000003494,F003494,Himachal Pradesh,HPDist61,1.19,Apple,Canal,Sandy
100000003495,F003495,Rajasthan,RDist75,2.74,Bajra,Rainfed,Loam
100000003496,F003496,Jharkhand,JDist108,8.57,Paddy,Borewell,Sandy
100000003497,F003497,Delhi,DDist7,3.5,Paddy,Rainfed,Clay
100000003498,F003498,Chandigarh,CDist107,1.75,Wheat,Rainfed,Sandy
100000003499,F003499,Gujarat,GDist26,1.57,Groundnut,Borewell,Loam
100000003500,F003500,Maharashtra,MDist134,1.37,Cotton,Rainfed,Clay
100000003501,F003501,Haryana,HDist91,4.69,Paddy,Rainfed,Clay
100000003502,F003502,Uttarakhand,UDist143,1.1,Rice,Canal,Sandy
100000003503,F003503,Karnataka,KDist41,1.89,Sugarcane,Borewell,Loam
100000003504,F003504,Andhra Pradesh,APDist40,1.9,Groundnut,Rainfed,Loam
100000003505,F003505,Madhya Pradesh,MPDist8,1.22,Soybean,Borewell,Clay
100000003506,F003506,Manipur,MDist150,0.61,Paddy,Rainfed,Sandy
100000003507,F003507,Telangana,TDist119,2.36,Paddy,Canal,Clay
100000003508,F003508,Goa,GDist107,1.74,Cashew,Canal,Sandy
100000003509,F003509,Delhi,DDist109,2.72,Paddy,Borewell,Sandy
100000003510,F003510,Punjab,PDist54,1.19,Paddy,Borewell,Clay
100000003511,F003511,Punjab,PDist54,4.84,Wheat,Rainfed,Loam
100000003512,F003512,Jharkhand,JDist85,0.9,Paddy,Rainfed,Loam
100000003513,F003513,Maharashtra,MDist97,7.17,Maize,Rainfed,Clay
100000003514,F003514,Puducherry,PDist124,0.45,Sugarcane,Canal,Loam
100000003515,F003515,Jharkhand,JDist75,2.58,Paddy,Rainfed,Loam
100000003516,F003516,Sikkim,SDist130,2.67,Potato,Borewell,Loam
100000003517,F003517,Assam,ADist123,0.96,Paddy,Canal,Clay
100000003518,F003518,Himachal Pradesh,HPDist73,2.56,Paddy,Borewell,Clay
100000003519,F003519,Meghalaya,MDist81,5.07,Paddy,Rainfed,Loam
100000003520,F003520,Karnataka,KDist72,0.31,Paddy,Canal,Loam
100000003521,F003521,Gujarat,GDist100,2.72,Cotton,Canal,Sandy
100000003522,F003522,Jharkhand,JDist41,0.25,Pulses,Canal,Loam
100000003523,F003523,Jharkhand,JDist64,0.84,Maize,Canal,Clay
100000003524,F003524,Assam,ADist27,6.71,Paddy,Borewell,Clay
100000003525,F003525,Kerala,KDist133,1.14,Coconut,Canal,Sandy
100000003526,F003526,Karnataka,KDist47,0.71,Ragi,Borewell,Clay
100000003527,F003527,Maharashtra,MDist150,1.56,Maize,Canal,Clay
100000003528,F003528,Tripura,TDist142,9.53,Paddy,Borewell,Clay
100000003529,F003529,Odisha,ODist39,0.42,Groundnut,Borewell,Loam
100000003530,F003530,Mizoram,MDist94,0.79,Maize,Rainfed,Loam
100000003531,F003531,Assam,ADist98,6.04,Paddy,Rainfed,Loam
100000003532,F003532,Haryana,HDist99,8.05,Paddy,Rainfed,Sandy
100000003533,F003533,Goa,GDist27,1.68,Paddy,Borewell,Loam
100000003534,F003534,Himachal Pradesh,HPDist78,0.68,Maize,Rainfed,Clay
100000003535,F003535,Puducherry,PDist21,9.74,Sugarcane,Canal,Loam
100000003536,F003536,Nagaland,NDist144,6.52,Paddy,Borewell,Loam
100000003537,F003537,Gujarat,GDist81,3.14,Cotton,Rainfed,Clay
100000003538,F003538,Haryana,HDist93,0.95,Paddy,Rainfed,Sandy
100000003539,F003539,Uttarakhand,UDist76,1.75,Rice,Rainfed,Loam
100000003540,F003540,Chandigarh,CDist100,1.6,Vegetables,Borewell,Loam
100000003541,F003541,Nagaland,NDist69,2.37,Maize,Borewell,Loam
100000003542,F003542,Bihar,BDist67,5.82,Maize,Borewell,Loam
100000003543,F003543,Andaman & Nicobar,A&NDist74,3.68,Paddy,Borewell,Loam
100000003544,F003544,Goa,GDist5,0.77,Paddy,Rainfed,Clay
100000003545,F003545,Manipur,MDist143,5.48,Paddy,Borewell,Clay
100000003546,F003546,Assam,ADist7,2.34,Tea,Rainfed,Clay
100000003547,F003547,Uttar Pradesh,UPDist74,3.16,Sugarcane,Borewell,Loam
100000003548,F003548,Arunachal Pradesh,APDist144,5.89,Paddy,Borewell,Clay
100000003549,F003549,Tripura,TDist28,0.75,Maize,Borewell,Loam
100000003550,F003550,Arunachal Pradesh,APDist125,1.77,Paddy,Rainfed,Clay
100000003551,F003551,Manipur,MDist10,1.19,Maize,Canal,Clay
100000003552,F003552,Delhi,DDist14,0.52,Vegetables,Rainfed,Loam
100000003553,F003553,Assam,ADist92,2.4,Tea,Borewell,Loam
100000003554,F003554,Sikkim,SDist145,13.59,Potato,Borewell,Loam
100000003555,F003555,Uttarakhand,UDist7,0.42,Wheat,Borewell,Loam
100000003556,F003556,Maharashtra,MDist150,1.78,Maize,Borewell,Loam
100000003557,F003557,Kerala,KDist123,3.04,Coconut,Borewell,Clay
100000003558,F003558,Jammu & Kashmir,J&KDist110,2.01,Paddy,Borewell,Clay
100000003559,F003559,Jharkhand,JDist144,1.66,Maize,Canal,Sandy
100000003560,F003560,Tamil Nadu,TNDist100,0.64,Cotton,Rainfed,Sandy
100000003561,F003561,Jammu & Kashmir,J&KDist52,2.2,Paddy,Borewell,Loam
100000003562,F003562,Haryana,HDist94,0.99,Paddy,Rainfed,Clay
100000003563,F003563,Gujarat,GDist100,0.32,Cotton,Rainfed,Clay
100000003564,F003564,Himachal Pradesh,HPDist95,4.74,Paddy,Borewell,Sandy
100000003565,F003565,Mizoram,MDist76,3.92,Maize,Borewell,Sandy
100000003566,F003566,Rajasthan,RDist122,1.9,Wheat,Canal,Loam
100000003567,F003567,Gujarat,GDist93,2.19,Paddy,Canal,Clay
100000003568,F003568,Rajasthan,RDist100,4.3,Bajra,Rainfed,Sandy
100000003569,F003569,Bihar,BDist15,2.18,Paddy,Borewell,Loam
100000003570,F003570,Goa,GDist65,3.76,Cashew,Borewell,Loam
100000003571,F003571,Chandigarh,CDist143,1.44,Wheat,Borewell,Loam
100000003572,F003572,Chandigarh,CDist147,5.2,Wheat,Canal,Loam
100000003573,F003573,Bihar,BDist51,2.36,Wheat,Canal,Sandy
100000003574,F003574,Maharashtra,MDist120,2.13,Cotton,Borewell,Clay
100000003575,F003575,Meghalaya,MDist19,0.66,Millet,Rainfed,Sandy
100000003576,F003576,Andaman & Nicobar,A&NDist74,2.29,Coconut,Borewell,Loam
100000003577,F003577,Haryana,HDist8,0.94,Paddy,Borewell,Sandy
